ENTREZ.ID	GENE.NAME	DEGREE	SR_UP	SR_DOWN
65082	VPS33A	5	0.667759885887019	0.668012313610227
6154	RPL26	4	0.667730199558301	0.668023043299104
6170	RPL39	5	0.667871850579231	0.667996366932333
6161	RPL32	1	0.667933264748906	0.668015881906591
23511	NUP188	1	0.667933264748906	0.668015881906591
5442	POLRMT	2	0.667842385410439	0.668021142585034
6175	RPLP0	5	0.667766866840083	0.668010914765091
6173	RPL36A	5	0.667853874754252	0.667998676090832
56922	MCCC1	5	0.667791914490666	0.668006837265663
54881	TEX10	5	0.667780115490644	0.668009058867862
6745	SSR1	5	0.667847799319231	0.667999693148598
7057	THBS1	4	0.667757023808196	0.668018872980496
381	ARF5	3	0.667781799619209	0.668022130645706
1468	SLC25A10	2	0.667885063031848	0.668015176143873
10620	ARID3B	4	0.667901694066002	0.667999344861472
23036	ZNF292	2	0.667926349622674	0.668009870723127
65993	MRPS34	5	0.667856071558374	0.667998434370702
51663	ZFR	6	0.667789597463206	0.66800371358651
26010	SPATS2L	5	0.667796824590623	0.668007988605762
253943	YTHDF3	4	0.667828485074095	0.668008796112655
23478	SEC11A	3	0.667851990731215	0.668012631973046
133686	NADK2	1	0.667948718454045	0.668013897823987
26509	MYOF	1	0.667948718454045	0.668013897823987
27175	TUBG2	1	0.667886513709769	0.668022339932923
23060	ZNF609	2	0.667907415003361	0.668012296067379
6341	SCO1	75	0.666548092681014	0.667776862899189
345778	MTX3	4	0.667802601951883	0.668012191902647
26520	TIMM9	4	0.667710338746261	0.668026161295937
11222	MRPL3	2	0.667917111051852	0.668011048613088
1632	ECI1	1	0.667949233616479	0.668013832158287
10449	ACAA2	2	0.667917111051852	0.668011048613088
23438	HARS2	2	0.667917111051852	0.668011048613088
117145	THEM4	2	0.667917111051852	0.668011048613088
200205	IBA57	2	0.667917111051852	0.668011048613088
219927	MRPL21	2	0.667917111051852	0.668011048613088
326625	MMAB	3	0.6678870424265	0.668008054164922
26589	MRPL46	2	0.667917111051852	0.668011048613088
10884	MRPS30	2	0.667917111051852	0.668011048613088
4724	NDUFS4	2	0.667917111051852	0.668011048613088
4200	ME2	2	0.667917111051852	0.668011048613088
51559	NT5DC3	2	0.667917111051852	0.668011048613088
50	ACO2	1	0.66794388008187	0.668014515842636
51073	MRPL4	4	0.667809333100528	0.668012823545357
29088	MRPL15	2	0.667844519149568	0.668021168871315
50808	AK3	4	0.667816444018882	0.66801070185113
51081	MRPS7	2	0.667917111051852	0.668011048613088
51116	MRPS2	2	0.667917111051852	0.668011048613088
9804	TOMM20	105	0.667325141991569	0.667501497850463
1200	TPP1	1	0.6679320721212	0.668016036463128
80777	CYB5B	11	0.667634935985686	0.667989143824953
5106	PCK2	3	0.667871018850995	0.668010124437018
91452	ACBD5	5	0.667731576009291	0.668015482719458
374986	MIGA1	2	0.667883053568474	0.668015437225478
54996	MARC2	3	0.667845744206821	0.66801338894324
84886	C1orf198	9	0.667853213786693	0.667971734966759
55218	EXD2	5	0.66783693647659	0.668000948018189
51566	ARMCX3	5	0.667778480748366	0.668008635722989
94081	SFXN1	105	0.667063575781561	0.667543299270754
7386	UQCRFS1	2	0.667880574916131	0.668015762042843
92609	TIMM50	8	0.667627969881305	0.668008953159391
9377	COX5A	8	0.667753186197475	0.667991573633502
7416	VDAC1	7	0.667717967496809	0.668003574919503
84303	CHCHD6	6	0.667699932354131	0.668012860841251
55848	PLGRKT	46	0.666835352070452	0.66789569817661
51651	PTRH2	71	0.666967131535964	0.667731093103687
9968	MED12	6	0.667641388542434	0.668021611992143
9969	MED13	6	0.667539750848707	0.66803776825117
10109	ARPC2	3	0.667683259221747	0.668037196561803
57180	ACTR3B	6	0.667476430047997	0.668047218115095
6935	ZEB1	6	0.667744980093325	0.668006409939432
57187	THOC2	5	0.667748637757518	0.668013466841017
57082	KNL1	5	0.667658821258385	0.668027168075139
6525	SMTN	5	0.667765885870932	0.668012750625307
586	BCAT1	2	0.667882161197964	0.668015552477057
2767	GNA11	1	0.66793030660707	0.668016265738719
221092	HNRNPUL2	2	0.667870029864316	0.668017155216032
23071	ERP44	1	0.66793030660707	0.668016265738719
23576	DDAH1	1	0.66793030660707	0.668016265738719
54148	MRPL39	3	0.667885277801189	0.668008283454952
521	ATP5ME	4	0.667668319525979	0.668032995578816
231	AKR1B1	1	0.66793030660707	0.668016265738719
25941	TPGS2	3	0.667829618051474	0.668015874578086
9612	NCOR2	12	0.66753905132709	0.667994544923507
55585	UBE2Q1	4	0.6678202800699	0.668010076031506
221613	H2AC1	1	0.66794884818799	0.668013881284985
51780	KDM3B	2	0.667893129825852	0.668014162968713
11169	WDHD1	1	0.66794884818799	0.668013881284985
57175	CORO1B	6	0.66776380482967	0.668004310508783
143425	SYT9	2	0.667847963518225	0.668020087213431
7732	RNF112	1	0.667872262486878	0.668024729196615
26090	ABHD12	2	0.667958488490659	0.668005796610929
4763	NF1	13	0.667537763821078	0.667998327738474
1595	CYP51A1	3	0.66791018387217	0.668005206286918
285172	FAM126B	5	0.667808437282104	0.668008226216723
1717	DHCR7	2	0.667958488490659	0.668005796610929
22979	EFR3B	2	0.667958488490659	0.668005796610929
23007	PLCH1	3	0.667943301169398	0.66800088612405
26050	SLITRK5	2	0.667958488490659	0.668005796610929
26608	TBL2	2	0.667958488490659	0.668005796610929
64343	AZI2	4	0.667741679462735	0.66802055474462
57410	SCYL1	3	0.667794753594751	0.668020168494166
83990	BRIP1	5	0.66774775060445	0.668013316616332
56926	NCLN	1	0.667910193685517	0.668018933674735
26953	RANBP6	1	0.667927848435488	0.668016585984351
84630	TTBK1	4	0.667721745248023	0.668023640516867
471	ATIC	2	0.667884323556738	0.668015328156351
1666	DECR1	1	0.667924496240028	0.668017024819126
140465	MYL6B	1	0.667924496240028	0.668017024819126
83658	DYNLRB1	12	0.667393002089665	0.668017762774012
22	ABCB7	1	0.667928414776824	0.668016512092138
1356	CP	1	0.667928414776824	0.668016512092138
291	SLC25A4	1	0.667945835888656	0.668014265728542
372	ARCN1	3	0.667787090096452	0.668021652983337
54976	C20orf27	3	0.667798778765644	0.668019871036462
57619	SHROOM3	2	0.667888835009873	0.668014689411102
347688	TUBB8	1	0.66793756083306	0.668015327119797
57608	JCAD	1	0.66793756083306	0.668015327119797
285590	SH3PXD2B	1	0.66793756083306	0.668015327119797
22848	AAK1	2	0.667889979796224	0.668014539934039
55604	CARMIL1	2	0.667927386742546	0.668009754996134
5230	PGK1	6	0.6677194351987	0.668010128422872
116443	GRIN3A	1	0.667882035236656	0.668023048743613
8787	RGS9	7	0.667708970544655	0.668004382369499
113201	CASC4	6	0.667582897168355	0.668028914336171
63976	PRDM16	9	0.667466461274689	0.668026283820684
4811	NID1	2	0.667757700063888	0.668034304923213
3514	IGKC	3	0.667613752914676	0.66805573416585
9211	LGI1	1	0.667874535202566	0.668024317866124
5593	PRKG2	3	0.6677841090475	0.668022069506726
7991	TUSC3	3	0.667726280473349	0.668032769208704
79443	FYCO1	5	0.66769400316789	0.668020295985761
8802	SUCLG1	4	0.6677620219497	0.668018726576933
5865	RAB3B	1	0.667945835888656	0.668014265728542
6327	SCN2B	2	0.667756837086635	0.668034977898286
4547	MTTP	3	0.667734259769622	0.66802923322962
889	KRIT1	5	0.667564353210263	0.668039944423304
83715	ESPN	2	0.667786422551383	0.668031475768813
713	C1QB	3	0.66771216070374	0.668033997118686
563	AZGP1	3	0.667695703484497	0.668040301965553
5179	PENK	1	0.667863894369486	0.668026404484503
779	CACNA1S	2	0.667811634301533	0.668026589050218
9762	LZTS3	4	0.667817674748587	0.668010354369357
830	CAPZA2	4	0.667794884203877	0.668013877335501
8525	DGKZ	8	0.667555278971858	0.668019653884633
9853	RUSC2	9	0.6675297058507	0.668016695725096
10396	ATP8A1	1	0.66785110528186	0.668029989370908
8867	SYNJ1	19	0.667482464521724	0.667957718566614
8745	ADAM23	3	0.667791352900845	0.668020792160402
8986	RPS6KA4	3	0.667848939440411	0.668013003703659
8754	ADAM9	8	0.66770367538997	0.667999725030169
9632	SEC24C	7	0.667569451407791	0.668025130691341
4897	NRCAM	5	0.667664371601315	0.668025693703984
8871	SYNJ2	11	0.667638639210443	0.667988582789653
9793	CKAP5	17	0.66761406712977	0.66795270616718
9898	UBAP2L	5	0.667639039966998	0.668028687061381
9320	TRIP12	11	0.667446256946985	0.668021946880218
26047	CNTNAP2	4	0.667660877470669	0.668033248713628
8853	ASAP2	12	0.667689345372802	0.667974422610396
9806	SPOCK2	2	0.667797999867391	0.668027536782401
9820	CUL7	2	0.667779909342758	0.668030225630453
9758	FRMPD4	8	0.667556612403779	0.668022475538417
85445	CNTNAP4	4	0.667620565052564	0.668040737324058
966	CD59	1	0.667946971341473	0.668014120710468
9765	ZFYVE16	8	0.667677784201816	0.668002092793913
9858	PPP1R26	7	0.667610592021604	0.668019495303763
23277	CLUH	1	0.667883614948972	0.6680227952178
8533	COPS3	11	0.667416592003248	0.668023368165353
9948	WDR1	4	0.667760923663269	0.668019150797449
7486	WRN	7	0.667663977583838	0.668010782708836
988	CDC5L	66	0.667372027431076	0.66769639647469
4978	OPCML	3	0.667793851594909	0.668020588780776
84258	SYT3	1	0.66790962957563	0.668019010518494
90627	STARD13	11	0.667350529460816	0.66803342227247
8898	MTMR2	3	0.667738687790286	0.668028482228615
9774	BCLAF1	7	0.667698533027329	0.668009108122529
607	BCL9	2	0.667897540009405	0.668013607962146
8723	SNX4	9	0.667531081197305	0.66801652054616
8078	USP5	7	0.667652687625704	0.668012359398355
752	FMNL1	6	0.66774058045727	0.668007056718175
8621	CDK13	7	0.667691879500099	0.668007560790328
9849	ZNF518A	3	0.667768123749482	0.668023846321612
57724	EPG5	1	0.66790246870545	0.668019999916741
6560	SLC12A4	7	0.667724372192696	0.668004006962691
63971	KIF13A	4	0.667767563840228	0.668017473193664
3738	KCNA3	2	0.667833621087974	0.668023127795488
9043	SPAG9	7	0.667615629524183	0.668017375417133
7162	TPBG	1	0.667901710029593	0.668020106454417
3858	KRT10	3	0.66779607546504	0.668020233903229
9868	TOMM70	15	0.667596237710143	0.667969493170653
9585	KIF20B	6	0.667744974220541	0.668006950607742
9590	AKAP12	9	0.667789610897592	0.667980720985106
7381	UQCRB	5	0.667652174739942	0.668030338651353
63897	HEATR6	1	0.667904621992637	0.668019699459537
129138	ANKRD54	1	0.66789663283366	0.668020829668908
81873	ARPC5L	2	0.667774851160508	0.668031053230038
8991	SELENBP1	4	0.667708251730515	0.668025721679073
9550	ATP6V1G1	6	0.667588679272402	0.668031720361548
8880	FUBP1	11	0.667672627078713	0.667983389538653
9446	GSTO1	3	0.667824300507232	0.668016278578476
9551	ATP5MF	9	0.66737386811955	0.668042345190219
79641	ROGDI	2	0.667839925787699	0.668021185533409
84966	IGSF21	17	0.667237837227611	0.668010075713179
6227	RPS21	1	0.667876623432372	0.668023952097833
6234	RPS28	3	0.667732779819517	0.668030650745541
9706	ULK2	3	0.667689038594654	0.668036928828304
8975	USP13	8	0.667436514441296	0.66804119725353
785	CACNB4	5	0.667619308138781	0.668031006212618
84141	EVA1A	2	0.667832084480463	0.668022282114836
9842	PLEKHM1	4	0.667653879910813	0.668033424549066
9568	GABBR2	6	0.667654281296893	0.668019228704385
8562	DENR	2	0.667834622258406	0.668024196776416
4817	NIT1	1	0.66794372347278	0.668014535888617
9839	ZEB2	4	0.667741318258993	0.668020453463437
9620	CELSR1	2	0.667846969012864	0.668020703961952
8895	CPNE3	4	0.667750288869132	0.668019256265482
9362	CPNE6	7	0.667528691991569	0.668032200190758
7812	CSDE1	3	0.667765819191568	0.668025089942102
90850	ZNF598	3	0.667833906549236	0.668015369969902
79948	PLPPR3	2	0.66783098869685	0.668022453327144
7786	MAP3K12	5	0.667701142419159	0.668020119432736
7841	MOGS	2	0.667836291208867	0.668021712179654
23659	PLA2G15	1	0.66791181714925	0.668018713304208
7511	XPNPEP1	5	0.667726670118446	0.668015627159742
8891	EIF2B3	2	0.667781921998552	0.668030625227968
93145	OLFM2	8	0.667417596841666	0.668042096768504
51196	PLCE1	3	0.667889022461049	0.668008026771395
84152	PPP1R1B	4	0.667717875176184	0.668024733422634
29789	OLA1	2	0.667885677789049	0.668015209148326
874	CBR3	3	0.667829697705231	0.668016077095473
8607	RUVBL1	12	0.667589859039771	0.667989953445029
6447	SCG5	4	0.667785923736532	0.668014374314965
8402	SLC25A11	2	0.667814528560522	0.668025603497392
9069	CLDN12	3	0.667708787677649	0.668032908443471
8479	HIRIP3	10	0.667570938471754	0.668006397771843
4048	LTA4H	1	0.667890336573013	0.668021756526778
90990	KIFC2	3	0.667795293134599	0.668020381413653
25836	NIPBL	2	0.667863543526851	0.668018431908539
57719	ANO8	1	0.667872262486878	0.668024729196615
4062	LY6H	1	0.66790661275741	0.668019424029806
4694	NDUFA1	1	0.667887850917929	0.668022133818597
6515	SLC2A3	5	0.667862480953678	0.667998119897454
81618	ITM2C	4	0.667852830503664	0.668007037423642
9789	SPCS2	7	0.667850753003764	0.667986293743086
79187	FSD1	2	0.667844205516689	0.668020759552614
8508	NIPSNAP1	5	0.667654903587775	0.668026802652201
5226	PGD	1	0.66785110528186	0.668029989370908
9535	GMFG	3	0.667665180375005	0.668041968041407
79684	MSANTD2	1	0.667895682651036	0.668020967213351
9482	STX8	16	0.667404901274652	0.667990919179448
51250	MTRES1	2	0.667789258643544	0.668030114836769
9900	SV2A	3	0.667813460792609	0.668017770883882
4542	MYO1F	3	0.667808749453825	0.668018641099066
9694	EMC2	7	0.667666052023939	0.668013411900541
9779	TBC1D5	9	0.667662748007069	0.667999578208359
84816	RTN4IP1	9	0.66743177806789	0.668035071514975
4707	NDUFB1	2	0.667864952392968	0.668018212086117
9825	SPATA2	13	0.667639358921363	0.667976664578981
6505	SLC1A1	4	0.667790082117413	0.668016276362358
9787	DLGAP5	6	0.667787682023292	0.668000638512673
84457	PHYHIPL	3	0.667779037613295	0.668022917785601
63894	VIPAS39	1	0.667867002248169	0.66802574708535
91782	CHMP7	4	0.667794488685707	0.66801402687546
8834	TMEM11	5	0.667643019817396	0.668028340720095
8667	EIF3H	7	0.667639204355064	0.668013777164194
3887	KRT81	10	0.667644833720831	0.667992667357983
9265	CYTH3	3	0.66775035998756	0.668026457720049
8825	LIN7A	9	0.667476144271809	0.668024764378865
57497	LRFN2	1	0.667919504871702	0.668017683483065
57622	LRFN1	2	0.667840154439913	0.668021214084242
9351	SLC9A3R2	9	0.66746708865961	0.668030511758973
55607	PPP1R9A	5	0.667838960650584	0.668000916903323
3766	KCNJ10	1	0.667890336573013	0.668021756526778
8647	ABCB11	1	0.667895682651036	0.668020967213351
84833	ATP5MD	1	0.667916163111393	0.668018128577827
8933	RTL8C	3	0.667834422603586	0.668014873609484
8913	CACNA1G	2	0.667843385200609	0.668020726197577
7857	SCG2	5	0.667713397902928	0.668018232540399
9495	AKAP5	7	0.667643021388411	0.668015225874177
8968	H3C7	20	0.667297035137876	0.667982268796962
83478	ARHGAP24	3	0.667776743571192	0.668023057904934
9775	EIF4A3	11	0.667420077567758	0.66802044866046
3751	KCND2	3	0.667767202328009	0.668025064788486
55691	FRMD4A	2	0.667899665795203	0.668013363794888
85459	CEP295	4	0.667831969305385	0.668008386470035
9892	SNAP91	4	0.667771044723622	0.668016375823411
9901	SRGAP3	10	0.667727218800294	0.667981991334614
55690	PACS1	2	0.667920227634208	0.668010693018832
84033	OBSCN	8	0.667564260774479	0.668020489649761
8668	EIF3I	3	0.667707505692179	0.668038169048298
79699	ZYG11B	2	0.667768559738993	0.668032159670172
64218	SEMA4A	4	0.667576414132943	0.668047018064581
9208	LRRFIP1	4	0.667752759230278	0.668020154858075
9209	LRRFIP2	4	0.667653458501296	0.668034421179003
54625	PARP14	3	0.667750061144884	0.668030025783598
8506	CNTNAP1	5	0.667772717655661	0.668009966170473
9757	KMT2B	13	0.667613091206832	0.667978666110217
18	ABAT	1	0.667927848435488	0.668016585984351
8601	RGS20	10	0.667438755875731	0.668023683602452
56138	PCDHA11	1	0.667927848435488	0.668016585984351
6000	RGS7	7	0.667627270878242	0.668016624025268
987	LRBA	6	0.6678339241504	0.667994654195256
29934	SNX12	3	0.667854230422092	0.668012416498882
3000	GUCY2D	1	0.667937954432149	0.668015276432977
9054	NFS1	5	0.667804202182348	0.668007047529234
94137	RP1L1	3	0.667817327682018	0.668018367347428
9324	HMGN3	9	0.66760156572109	0.668010577467307
90134	KCNH7	1	0.667950479280292	0.668013673478718
51762	RAB8B	2	0.667844263174304	0.668021573516523
8570	KHSRP	14	0.667737112478412	0.667955893826358
8288	EPX	2	0.667864126957856	0.668017936537592
7546	ZIC2	1	0.667904621992637	0.668019699459537
85439	STON2	5	0.66770518646557	0.668019739370751
2914	GRM4	1	0.667903206168313	0.668019896702843
85300	ATCAY	2	0.667829394662228	0.668022881219122
8663	EIF3C	5	0.667608806550856	0.668032574026986
57468	SLC12A5	2	0.667811632564912	0.668025413045265
8938	BAIAP3	2	0.667767660672203	0.668032400467704
8943	AP3D1	11	0.667546763198707	0.668012307065724
84894	LINGO1	6	0.667599558793252	0.668032791199649
80700	UBXN6	5	0.667786352646169	0.668007819718038
7108	TM7SF2	1	0.667880353534652	0.66802332332814
8455	ATRN	1	0.667909053154452	0.668019089189448
3700	ITIH4	1	0.667950479280292	0.668013673478718
80727	TTYH3	1	0.667915714046637	0.668018188672854
2038	EPB42	1	0.667917886759893	0.668017898551813
53353	LRP1B	7	0.667665119137358	0.668011211954876
93664	CADPS2	6	0.667667539646882	0.66801716646295
9185	REPS2	7	0.667636188538851	0.668015019332312
53840	TRIM34	1	0.667894696875314	0.668021110725014
89970	RSPRY1	2	0.66784439124311	0.668020570005695
55915	LANCL2	2	0.667797001964771	0.668027796936621
23096	IQSEC2	2	0.667854804919546	0.668019169493454
94274	PPP1R14A	6	0.667647221595405	0.668019547159731
8672	EIF4G3	6	0.66767478816831	0.668017028903113
9689	BZW1	1	0.667894696875314	0.668021110725014
9859	CEP170	71	0.667925832162104	0.66758435189733
64223	MLST8	6	0.667608014199959	0.668025146985024
80303	EFHD1	3	0.667842478450295	0.668013831315702
9545	RAB3D	3	0.667734203316357	0.668028780404864
84952	CGNL1	11	0.667680556562037	0.667981595782598
3909	LAMA3	1	0.667929779748232	0.66801633427387
89795	NAV3	1	0.667929779748232	0.66801633427387
721	C4B	1	0.667929779748232	0.66801633427387
4540	ND5	2	0.667805386129485	0.668027060177419
9931	HELZ	3	0.667767249391619	0.668025225164946
84451	MAP3K21	4	0.667742077150016	0.668020622336091
4820	NKTR	2	0.66784033958573	0.668021170113139
6942	TCF20	4	0.667803357535586	0.668012743542793
55088	CCDC186	3	0.667805720253432	0.668018793760628
81567	TXNDC5	8	0.667559499709053	0.668018358954986
55966	AJAP1	1	0.66794260045987	0.668014679717605
5549	PRELP	1	0.66794260045987	0.668014679717605
7301	TYRO3	8	0.667706080653026	0.668004107108987
9203	ZMYM3	4	0.667743762547874	0.66802085377487
5067	CNTN3	1	0.66794260045987	0.668014679717605
8120	AP3B2	1	0.66794260045987	0.668014679717605
85369	STRIP1	7	0.667631988090657	0.668015693420568
5128	CDK17	2	0.667871231360525	0.668017079979232
80059	LRRTM4	1	0.66794260045987	0.668014679717605
64072	CDH23	2	0.667817728124209	0.668027370214637
83595	SOX7	4	0.667751276789612	0.668021152955694
65249	ZSWIM4	2	0.667921025021522	0.668010551629575
8425	LTBP4	5	0.667752691923475	0.668012034018213
84991	RBM17	6	0.667728437975912	0.668010022873572
80131	LRRC8E	5	0.667629367188586	0.668030607989033
90523	MLIP	4	0.667747433475972	0.668022837873774
645	BLVRB	1	0.667874535202566	0.668024317866124
762	CA4	1	0.667889123182796	0.66802193979685
9529	BAG5	10	0.667504818094273	0.668012969893221
81609	SNX27	6	0.667605772488977	0.668027256012532
5538	PPT1	2	0.667807024152262	0.66802618873166
5445	PON2	1	0.667950479280292	0.668013673478718
81929	SEH1L	4	0.66769912919996	0.668027860790053
6205	RPS11	9	0.667403428365448	0.668036669926197
8760	CDS2	5	0.667749125039481	0.668012881759845
9380	GRHPR	4	0.667691341355124	0.668030521579028
57406	ABHD6	2	0.667752477239142	0.668035755021542
53343	NUDT9	1	0.667904621992637	0.668019699459537
8407	TAGLN2	4	0.667783303028504	0.668017146390935
9397	NMT2	8	0.66756310144208	0.668021665436528
6208	RPS14	5	0.667566320499464	0.668042171516605
8526	DGKE	1	0.667876623432372	0.668023952097833
9771	RAPGEF5	4	0.667651310616665	0.668033473645935
84284	NTPCR	1	0.667886513709769	0.668022339932923
64847	SPATA20	1	0.667863894369486	0.668026404484503
84134	TOMM40L	1	0.667876623432372	0.668023952097833
51069	MRPL2	1	0.667874535202566	0.668024317866124
91	ACVR1B	6	0.667651317529655	0.668019551265917
718	C3	4	0.667693283479511	0.668028690074086
6169	RPL38	2	0.667805307924733	0.668026240955803
6494	SIPA1	1	0.667899293516631	0.668020448339934
6400	SEL1L	1	0.667882035236656	0.668023048743613
1723	DHODH	1	0.667860340682195	0.668027226384198
55362	TMEM63B	1	0.667917886759893	0.668017898551813
79634	SCRN3	2	0.667838510319851	0.668021382782928
55970	GNG12	2	0.667797001964771	0.668027796936621
81037	CLPTM1L	2	0.667821638027504	0.668024486113871
79874	RABEP2	4	0.66770871730424	0.668025169620198
90102	PHLDB2	5	0.667867307310147	0.667997147066977
5613	PRKX	4	0.667790603608854	0.668013896080723
9657	IQCB1	14	0.667355192512226	0.668011916076275
56948	SDR39U1	1	0.6679213974772	0.668017432928576
6451	SH3BGRL	1	0.667946971341473	0.668014120710468
83442	SH3BGRL3	1	0.667946971341473	0.668014120710468
6900	CNTN2	1	0.667946971341473	0.668014120710468
7167	TPI1	2	0.667925394802622	0.668009992604833
2184	FAH	1	0.667946971341473	0.668014120710468
5165	PDK3	6	0.667710170469506	0.668012243159297
5341	PLEK	1	0.667860340682195	0.668027226384198
54704	PDP1	4	0.667680291029878	0.66803061955119
85440	DOCK7	13	0.667516142377847	0.667996531704084
617	BCS1L	2	0.667851802910285	0.668020155848559
81533	ITFG1	5	0.667606991874981	0.668032669054147
221545	C6orf136	1	0.667927560651641	0.668016623558624
2806	GOT2	2	0.66778532950925	0.668031624305723
80150	ASRGL1	2	0.667859855718321	0.668018606531708
6611	SMS	2	0.667829925584666	0.668022573344811
23446	SLC44A1	1	0.667900123878196	0.668020330408875
84433	CARD11	7	0.667679423128455	0.668008959807757
6678	SPARC	5	0.667666173673592	0.668025257367222
23358	USP24	2	0.667892065832231	0.66801428158988
84524	ZC3H8	1	0.667943565931218	0.668014556056784
23367	LARP1	1	0.667943565931218	0.668014556056784
92140	MTDH	8	0.667806362252234	0.667985658988305
9669	EIF5B	6	0.667681067398197	0.668015459463914
9967	THRAP3	9	0.667730683077696	0.667988944362491
6222	RPS18	5	0.667706579556617	0.668020949088257
9987	HNRNPDL	17	0.667363307497913	0.667991163238569
48	ACO1	1	0.667901710029593	0.668020106454417
487	ATP2A1	1	0.66790661275741	0.668019424029806
83992	CTTNBP2	5	0.667664651904599	0.668024312879491
908	CCT6A	15	0.667147406002488	0.668043421910955
4626	MYH8	1	0.667887850917929	0.668022133818597
5510	PPP1R7	5	0.667651007765245	0.668027612379987
11141	IL1RAPL1	2	0.667776841449947	0.668031855371034
6653	SORL1	6	0.667516774747161	0.668046228410773
57338	JPH3	1	0.667928133121883	0.668016548831977
9879	DDX46	5	0.667886875540864	0.667994440248913
9829	DNAJC6	1	0.667900123878196	0.668020330408875
79176	FBXL15	4	0.667791516943875	0.66801390218739
8936	WASF1	7	0.667605065075349	0.668019352145496
93643	TJAP1	4	0.667777194493645	0.668015873409479
7412	VCAM1	2	0.667807202518776	0.66802602333457
7064	THOP1	5	0.6677168912159	0.66801737324089
79969	ATAT1	3	0.667854810753539	0.668012277814746
94134	ARHGAP12	4	0.667791765884142	0.668013918568463
6334	SCN8A	1	0.667876623432372	0.668023952097833
91754	NEK9	4	0.667808405860137	0.668012226672371
79012	CAMKV	1	0.667944190546347	0.668014476111373
5583	PRKCH	3	0.66781842399091	0.668017156240531
80216	ALPK1	1	0.667944190546347	0.668014476111373
84254	CAMKK1	3	0.667798484615098	0.668020209970384
3645	INSRR	1	0.667944190546347	0.668014476111373
389840	MAP3K15	2	0.667899522181823	0.66801330958025
80028	FBXL18	8	0.667735559761041	0.667994103122874
54938	SARS2	3	0.667899154750818	0.668006493714893
3742	KCNA6	1	0.667944190546347	0.668014476111373
386617	KCTD8	3	0.667871327077245	0.668010110112113
57626	KLHL1	5	0.667701653215409	0.6680195153997
9628	RGS6	4	0.667758598401172	0.668018481441165
8799	PEX11B	2	0.667918242989106	0.668010940005789
9344	TAOK2	4	0.667678684555011	0.668029363898396
354	KLK3	3	0.667713760656404	0.668032945246165
9411	ARHGAP29	3	0.667870681562273	0.668010159286232
25821	MTO1	1	0.667927848435488	0.668016585984351
80207	OPA3	1	0.667927848435488	0.668016585984351
670	BPHL	1	0.667903923575699	0.668019796611583
51133	KCTD3	2	0.667808881342118	0.668031413551847
87178	PNPT1	6	0.667629492980276	0.668030355206537
9352	TXNL1	3	0.667871450125567	0.668010060836382
57623	ZFAT	1	0.667940379295081	0.668014964641928
339122	RAB43	1	0.667940379295081	0.668014964641928
9118	INA	7	0.667816010958256	0.667990856191593
7922	SLC39A7	4	0.667795018159314	0.668013848026772
8539	API5	5	0.66780929515964	0.668005017218128
8577	TMEFF1	4	0.667727499780349	0.668022669606413
7111	TMOD1	5	0.667667854497427	0.668024148965398
7464	CORO2A	3	0.667788444482678	0.668022044543155
84617	TUBB6	2	0.667907594003505	0.66801226805844
6620	SNCB	5	0.667617504980478	0.668033064982463
51059	FAM135B	1	0.667925453408783	0.668016899250645
91833	WDR20	8	0.667703592519006	0.668001310665893
25880	TMEM186	1	0.667925453408783	0.668016899250645
55515	ASIC4	1	0.667925453408783	0.668016899250645
83447	SLC25A31	1	0.667925453408783	0.668016899250645
83548	COG3	5	0.667714826841242	0.668017423423581
9783	RIMS3	2	0.667884307979233	0.668015276978093
55631	LRRC40	1	0.667907244325414	0.668019337089696
2009	EML1	2	0.667856100365256	0.668019092071021
633	BGN	1	0.667874535202566	0.668024317866124
1762	DMWD	1	0.667899293516631	0.668020448339934
284434	NWD1	2	0.667830556993655	0.668022486401962
124997	WDR81	1	0.667899293516631	0.668020448339934
23507	LRRC8B	1	0.667907244325414	0.668019337089696
349667	RTN4RL2	1	0.667874535202566	0.668024317866124
57679	ALS2	1	0.667931329852328	0.668016132785515
79442	LRRC2	2	0.667820389220512	0.668023977905845
64743	WDR13	2	0.667825118567793	0.668024032900766
8036	SHOC2	7	0.667737521556679	0.668001051097456
9515	STXBP5L	2	0.667810217487459	0.668025394667818
6228	RPS23	2	0.667895026028923	0.668013884287382
9045	RPL14	12	0.667550370901251	0.667995997396324
9755	TBKBP1	5	0.667784918018969	0.668007841895957
26154	ABCA12	1	0.667891496338157	0.668021582878888
84932	RAB2B	4	0.667724334944284	0.66802465661426
9910	RABGAP1L	7	0.667453624599979	0.668041586641897
51493	RTCB	2	0.667858473313951	0.6680187108676
57644	MYH7B	3	0.667686754541276	0.668038656704887
9722	NOS1AP	9	0.667570589234117	0.668014899368478
84790	TUBA1C	8	0.667774905258968	0.667989019875341
84940	CORO6	1	0.667927848435488	0.668016585984351
85865	GTPBP10	4	0.667816997532393	0.668010408590156
9600	PITPNM1	2	0.667803611090748	0.668026447455828
9570	GOSR2	12	0.667562402435348	0.66799262840011
8520	HAT1	12	0.667576020619784	0.667990359560268
9465	AKAP7	5	0.667628520885238	0.668029618928297
160418	TMTC3	1	0.667885104488838	0.668022559748425
759	CA1	1	0.667897549916325	0.668020697615148
4619	MYH1	2	0.667833099974036	0.668022124907495
55118	CRTAC1	4	0.667672558044825	0.668030287172411
