entA	entB	We
56904	10933	1
56904	7525	1
56904	114327	1
56904	51256	1
56904	9701	1
57568	10979	1
57568	1656	1
57568	4957	1
57568	26985	1
57568	145508	1
57568	23322	1
57568	9662	1
59343	821	1
59343	139341	1
59343	112939	1
59343	80221	1
59343	5905	1
59343	57122	1
59343	908	1
131474	3032	1
131474	9367	1
131474	6341	1
131474	94081	1
51284	8079	1
51284	51495	1
51284	80755	1
39	51741	1
6232	51617	1
6232	81	1
7295	1277	1
7295	81	1
8050	27141	1
8050	1738	1
51719	6794	1
51719	6472	1
51719	8428	1
5579	3692	1
5579	2768	1
5579	5294	1
5579	10672	1
5579	8650	1
5579	148281	1
5579	10611	1
5579	5524	1
5579	3009	1
5579	3024	1
5579	3005	1
5579	7153	1
5579	644	1
5579	8968	1
5579	84433	1
1630	4651	1
1630	55357	1
1630	6238	1
1630	7111	1
1630	7464	1
6737	9958	1
6737	29110	1
6737	9666	1
6737	10612	1
6737	55346	1
6737	9605	1
6737	91156	1
6737	811	1
130507	9666	1
51693	5966	1
51693	122553	1
51693	7109	1
51693	9185	1
51693	60684	1
388135	54785	1
388135	3008	1
23293	5245	1
58494	83700	1
152404	56925	1
257194	4045	1
257194	50863	1
257194	402665	1
4045	50863	1
5818	6386	1
5818	10447	1
50863	375567	1
50863	84894	1
57019	784	1
6844	8301	1
6844	112755	1
6844	6814	1
6844	57709	1
6844	55800	1
6844	11112	1
6844	57460	1
6844	6855	1
6844	10815	1
6844	80331	1
6844	9342	1
6844	3916	1
10092	10097	1
10092	57180	1
1778	132320	1
1778	51143	1
1778	8481	1
1778	84376	1
1778	57414	1
1778	116228	1
1778	23322	1
10439	9342	1
1465	821	1
1465	65055	1
5537	6885	1
5537	22870	1
5537	9181	1
5537	55697	1
5537	84376	1
5537	55291	1
5537	9701	1
10945	3885	1
10945	2150	1
55636	6130	1
55636	57680	1
9958	9817	1
9958	7706	1
9958	9101	1
9958	7347	1
9958	57646	1
9958	9097	1
9958	7345	1
9958	80128	1
9958	657	1
9958	9733	1
8237	3014	1
8237	26051	1
8237	26063	1
8237	675	1
8237	7803	1
8237	8766	1
4637	84376	1
3014	22820	1
3014	10075	1
3014	5524	1
3014	8345	1
3014	8342	1
3014	545	1
9647	5754	1
9647	56993	1
3632	1660	1
3632	3024	1
3632	3008	1
3632	5341	1
5532	5534	1
5532	5754	1
5534	5533	1
5534	9495	1
205	9817	1
301	145508	1
301	9757	1
301	80856	1
307	9397	1
221184	5962	1
221184	5966	1
2244	2266	1
3032	3030	1
23646	6794	1
23646	149111	1
23646	132884	1
10381	6091	1
10381	7846	1
10381	6196	1
1397	5783	1
1397	5833	1
3301	3155	1
3301	8481	1
3301	7846	1
3301	5522	1
3301	94081	1
3301	617	1
1428	79020	1
79020	6166	1
79020	6897	1
79020	4599	1
79020	7846	1
79020	9567	1
10423	6386	1
10423	56947	1
10423	493856	1
10423	51075	1
10423	4259	1
10423	286205	1
10423	1727	1
55349	6132	1
154661	1455	1
154661	53944	1
1455	5909	1
10120	51164	1
10120	8766	1
118	3916	1
11004	8339	1
11004	9859	1
2745	2806	1
2745	540	1
126374	192669	1
11033	23303	1
1622	5202	1
1622	5887	1
1622	8508	1
11258	132320	1
11258	3885	1
11258	51164	1
22820	821	1
22820	8079	1
22820	80755	1
22820	26958	1
22820	9276	1
3155	3280	1
282991	4232	1
282991	51109	1
282991	29119	1
1152	3611	1
64837	8481	1
64837	84376	1
3792	727	1
3792	7846	1
10857	821	1
10857	10424	1
10857	9391	1
10857	81624	1
10857	3916	1
10857	51651	1
1211	25885	1
1211	25989	1
5909	5906	1
5606	5156	1
5606	6794	1
5606	4763	1
5606	9344	1
4726	6885	1
4726	1327	1
4726	6341	1
4726	94081	1
6885	151742	1
6885	3305	1
6885	51701	1
6885	7187	1
6885	6416	1
6885	9978	1
6885	9804	1
6885	8607	1
10939	1327	1
10939	4259	1
10939	5880	1
10939	56993	1
10939	6341	1
10939	9804	1
10939	94081	1
23224	23328	1
23224	6814	1
23224	6130	1
23224	9467	1
23224	988	1
4232	22920	1
4232	27141	1
4232	2572	1
4232	54923	1
22920	2011	1
22920	116841	1
22920	89796	1
4695	51617	1
127281	55346	1
127281	8533	1
23589	81704	1
4650	10565	1
4650	3009	1
4650	3006	1
4650	9324	1
10890	2665	1
10890	115704	1
10890	54734	1
10890	254102	1
10890	3916	1
10890	83452	1
22980	79705	1
51617	871	1
51617	7347	1
10575	1069	1
10575	29761	1
10575	7283	1
10575	6950	1
10575	58	1
10575	55844	1
10575	5522	1
522	498	1
522	65009	1
522	4259	1
522	5780	1
522	7920	1
522	56993	1
522	6341	1
522	9804	1
522	94081	1
522	51651	1
871	133746	1
871	9367	1
871	811	1
871	170690	1
871	7846	1
871	8766	1
129285	9859	1
22870	23019	1
22870	9181	1
22870	5202	1
22870	9100	1
22870	10471	1
22870	55291	1
22870	91526	1
22870	283373	1
22870	8518	1
22870	9701	1
22870	9847	1
22870	9735	1
53358	125115	1
53358	3881	1
53358	5966	1
53358	26051	1
53358	3885	1
53358	3886	1
53358	3892	1
53358	51741	1
53358	55833	1
53358	5714	1
523	51382	1
523	51143	1
523	9367	1
523	526	1
1974	55521	1
3692	55964	1
3692	55697	1
3692	8481	1
3692	23	1
3692	7466	1
23046	10612	1
23046	988	1
5531	5966	1
5531	55844	1
6187	55226	1
6187	302	1
23137	3009	1
23137	3024	1
6642	51100	1
6642	6386	1
6642	23328	1
6642	6643	1
6642	139341	1
6642	51805	1
6642	54923	1
6642	6855	1
6642	3916	1
6642	9145	1
1501	5654	1
10426	51495	1
10426	10844	1
7311	27342	1
7311	23380	1
7311	23201	1
7311	22905	1
7311	3012	1
7311	64854	1
7311	3008	1
7311	8345	1
7311	1767	1
7311	85235	1
7311	57455	1
7311	9806	1
51440	29850	1
51440	361	1
51440	2152	1
5630	1656	1
5630	5563	1
5630	3881	1
5630	192666	1
5630	342574	1
5630	3868	1
5630	9119	1
5630	3861	1
5630	8450	1
2768	3009	1
814	23523	1
814	22843	1
989	151011	1
989	5966	1
989	51143	1
989	8085	1
989	23347	1
29110	57506	1
29110	132320	1
29110	4957	1
29110	57326	1
29110	8481	1
29110	6778	1
29110	145508	1
29110	142678	1
29110	9662	1
29110	64343	1
29110	9755	1
3963	3310	1
3963	6742	1
1977	8672	1
10528	51143	1
1108	8826	1
1108	79026	1
1108	3024	1
1108	3008	1
1108	8345	1
1108	5116	1
10250	8450	1
10923	6386	1
11168	54867	1
11168	3508	1
11333	8339	1
51100	474383	1
51100	139341	1
51100	56997	1
51100	10827	1
51100	6855	1
51100	145508	1
51100	9143	1
51100	8723	1
8301	288	1
8301	22905	1
8301	64168	1
8301	9341	1
8301	25925	1
8301	10178	1
8291	7840	1
8291	6872	1
8291	8165	1
8291	1293	1
8291	1665	1
8291	23196	1
8291	10933	1
8291	4621	1
8291	27031	1
8291	129446	1
7840	154796	1
7840	4957	1
7840	84376	1
7840	3012	1
7840	145508	1
7840	79598	1
7840	9851	1
7840	9731	1
7840	9662	1
154796	22852	1
154796	2631	1
154796	81892	1
154796	5563	1
154796	57532	1
154796	3881	1
154796	358	1
154796	64398	1
154796	8777	1
154796	8481	1
154796	192666	1
154796	11178	1
154796	3885	1
154796	342574	1
154796	3868	1
154796	9119	1
154796	84823	1
154796	8689	1
154796	5524	1
154796	3861	1
154796	3241	1
154796	8243	1
154796	145508	1
154796	5286	1
154796	8500	1
154796	23255	1
154796	8508	1
154796	154810	1
22852	821	1
22852	79026	1
22852	3009	1
22852	145508	1
22852	23603	1
23111	83737	1
23111	27342	1
23111	1069	1
23111	22905	1
23111	7846	1
23111	8078	1
5927	908	1
11198	79598	1
11198	988	1
11198	908	1
6872	23348	1
6872	2957	1
6872	1738	1
6872	3024	1
6872	7343	1
23348	5529	1
8165	4259	1
8165	7846	1
8165	56993	1
8165	6341	1
8165	9804	1
8165	94081	1
8165	55848	1
8165	51651	1
1665	9119	1
1665	8087	1
1665	57662	1
1665	84991	1
23196	84376	1
10933	816	1
10933	5966	1
10933	7024	1
10933	57326	1
10933	728116	1
10933	9559	1
10933	64168	1
10933	55870	1
10933	7342	1
10933	8224	1
4621	5510	1
129446	10529	1
129446	3009	1
129446	3008	1
129446	8345	1
129446	87178	1
2027	6710	1
2027	64419	1
2027	8997	1
2027	5236	1
5962	10672	1
5962	131034	1
5962	9368	1
5962	811	1
5962	9351	1
5962	7412	1
5837	23122	1
5837	2631	1
5837	5834	1
5837	5836	1
5837	6731	1
2631	132320	1
83737	79705	1
83737	55361	1
83737	6416	1
64101	22854	1
64101	84628	1
22854	57689	1
57689	116841	1
57689	84628	1
8522	102	1
11130	9119	1
11130	57082	1
84629	3008	1
51735	5783	1
51735	5906	1
5783	3916	1
128866	27243	1
128866	27183	1
128866	79643	1
128866	8339	1
128866	54862	1
128866	91782	1
7094	4926	1
7094	7846	1
10979	821	1
10979	220988	1
10979	145508	1
10979	10752	1
10979	6196	1
10979	3916	1
10979	54976	1
10979	9066	1
1181	9532	1
1181	51495	1
1181	10869	1
1181	80755	1
5327	55848	1
55243	7082	1
55243	6196	1
58517	6217	1
58517	4076	1
58517	9092	1
58517	8450	1
23451	6147	1
23451	84991	1
3188	10594	1
3188	9444	1
3188	4440	1
3188	3609	1
6428	6386	1
6428	6434	1
6428	1105	1
6428	8450	1
23524	5411	1
23524	6134	1
23524	8450	1
10594	2744	1
10594	302	1
10594	8345	1
10594	25851	1
10594	51474	1
10594	9092	1
10594	9343	1
4236	125115	1
4236	79959	1
4236	9454	1
4236	11178	1
4236	84823	1
4236	8087	1
4236	22890	1
4236	3009	1
4236	3008	1
4236	9092	1
9984	27342	1
9984	5966	1
57805	9532	1
57805	5520	1
57805	55844	1
1660	539	1
1660	29855	1
1660	3609	1
1660	80144	1
1660	8450	1
1660	25914	1
9532	79705	1
9532	8079	1
9532	200424	1
9532	10869	1
9532	80755	1
9532	4128	1
9532	7266	1
9532	55226	1
9532	7283	1
9532	23303	1
9532	9851	1
9532	132884	1
9532	5522	1
9532	9829	1
3187	9666	1
3187	9500	1
3187	84376	1
3187	23598	1
81892	125115	1
81892	342574	1
81892	10128	1
6386	54585	1
6386	6432	1
6386	26578	1
6386	132320	1
6386	3281	1
6386	5966	1
6386	6252	1
6386	128178	1
6386	55964	1
6386	7024	1
6386	3149	1
6386	53615	1
6386	3945	1
6386	1327	1
6386	6050	1
6386	1984	1
6386	9454	1
6386	63908	1
6386	27125	1
6386	5119	1
6386	57795	1
6386	8618	1
6386	3861	1
6386	9079	1
6386	23138	1
6386	4336	1
6386	6231	1
6386	93986	1
6386	6418	1
6386	8339	1
6386	2897	1
6386	8408	1
6386	64793	1
6386	11343	1
6386	874	1
6386	9859	1
6386	9701	1
6386	8785	1
6386	9854	1
6386	9145	1
2744	25814	1
2744	1327	1
2744	7846	1
2744	6341	1
2744	94081	1
5519	5529	1
5519	5520	1
5519	55844	1
112755	116841	1
112755	6843	1
112755	200081	1
112755	63908	1
112755	9810	1
112755	145773	1
112755	93380	1
112755	7920	1
112755	10497	1
112755	9342	1
112755	91452	1
56254	10460	1
56254	9810	1
56254	3018	1
56254	3006	1
56254	8338	1
56254	3832	1
56254	5036	1
56254	988	1
56254	81567	1
23011	27342	1
23011	84376	1
23011	7846	1
23011	83658	1
91010	23380	1
91010	3008	1
54585	55128	1
117177	125115	1
117177	53615	1
117177	54927	1
117177	151963	1
117177	3024	1
117177	8766	1
117177	9545	1
117177	81567	1
816	11332	1
816	30000	1
816	5912	1
816	57213	1
816	284069	1
816	57715	1
816	23534	1
816	3892	1
816	81	1
816	818	1
23047	3024	1
23047	675	1
2560	2554	1
2560	2566	1
714	713	1
3964	112939	1
9493	132320	1
9493	57553	1
9493	8339	1
9493	377	1
9493	23322	1
2665	27342	1
79705	2781	1
79705	157807	1
79705	4957	1
79705	9529	1
57506	7187	1
57506	23770	1
57506	54726	1
57506	30818	1
57506	51143	1
57506	4259	1
57506	56993	1
57506	6341	1
57506	9804	1
57506	94081	1
57506	55848	1
57506	51651	1
10768	821	1
10768	5715	1
10768	3310	1
10768	55075	1
10768	145508	1
10768	6196	1
1656	23019	1
1656	152789	1
1656	125115	1
1656	5966	1
1656	114824	1
1656	79959	1
1656	9500	1
1656	11178	1
1656	3885	1
1656	64599	1
1656	8087	1
1656	154043	1
1656	9260	1
1656	10411	1
1656	3024	1
1656	57410	1
1656	63976	1
2257	23426	1
2257	5603	1
2257	6323	1
6434	9852	1
6434	8450	1
55421	3148	1
167691	22832	1
167691	157922	1
167691	200081	1
167691	79571	1
167691	84260	1
167691	55521	1
167691	8481	1
167691	81550	1
167691	55700	1
167691	22994	1
167691	10527	1
167691	283638	1
167691	256714	1
167691	79848	1
167691	7798	1
167691	23322	1
167691	9201	1
167691	9851	1
167691	9053	1
167691	4676	1
167691	79884	1
167691	9859	1
55832	6157	1
55832	8451	1
55832	8450	1
55832	9978	1
25901	3382	1
115704	338785	1
64783	79026	1
64783	23322	1
57606	8573	1
57606	145508	1
57606	9793	1
57606	9859	1
51645	85376	1
10767	84376	1
9611	8841	1
9611	1105	1
9611	9612	1
4131	23673	1
4131	3005	1
4131	23481	1
4131	6334	1
10645	5563	1
2185	23233	1
2185	9600	1
2185	83394	1
2185	57605	1
23012	81532	1
140469	83715	1
3159	157922	1
3159	10652	1
3159	200081	1
3159	3012	1
3159	6091	1
3159	3009	1
3159	257160	1
3159	56666	1
3159	3007	1
3159	8345	1
3159	317772	1
3159	64324	1
3159	85235	1
3159	6833	1
3159	84293	1
3159	57578	1
317719	8452	1
10113	821	1
10113	132320	1
10113	23560	1
10113	132884	1
27072	57617	1
26578	5966	1
26578	79720	1
26578	54785	1
26578	8175	1
26578	8831	1
26578	8936	1
26578	6102	1
27342	84260	1
27342	80331	1
27342	7871	1
27342	8766	1
26286	54923	1
26286	145508	1
26286	84816	1
83605	9610	1
83605	889	1
4651	7184	1
4651	4756	1
4651	6624	1
3094	132320	1
3094	8481	1
3094	10178	1
108	2150	1
108	54331	1
3305	3009	1
1846	388695	1
5563	57521	1
5563	6794	1
5563	3881	1
5563	5966	1
5563	79720	1
5563	57326	1
5563	9100	1
5563	55614	1
5563	3868	1
5563	29982	1
5563	64599	1
5563	22905	1
5563	60370	1
5563	342667	1
5563	4892	1
5563	7111	1
5563	8520	1
5156	6794	1
5294	6418	1
9459	342574	1
3927	821	1
3927	23371	1
3927	7525	1
3927	132320	1
3927	23201	1
3927	5966	1
3927	55964	1
3927	55697	1
3927	23294	1
3927	29119	1
3927	220164	1
3927	51741	1
3927	51101	1
3927	54915	1
3927	102	1
3927	9414	1
3927	9859	1
115948	192666	1
115948	342574	1
22832	25814	1
22832	157922	1
22832	200081	1
22832	84260	1
22832	8481	1
22832	80184	1
22832	131034	1
22832	55700	1
22832	54862	1
22832	23271	1
22832	22994	1
22832	145508	1
22832	85379	1
22832	256714	1
22832	79848	1
22832	57662	1
22832	7798	1
22832	23322	1
22832	79598	1
22832	9851	1
22832	54839	1
22832	9731	1
22832	9662	1
22832	29920	1
22832	9793	1
22832	9859	1
125113	3310	1
266553	3009	1
266553	3006	1
10455	23534	1
10455	3024	1
10455	3006	1
55818	8767	1
23001	23371	1
23001	79959	1
23001	8345	1
23001	9910	1
3685	3916	1
3685	3696	1
9972	7175	1
9972	8450	1
9972	23279	1
9972	57122	1
55054	83452	1
25830	5524	1
8452	23221	1
8452	83892	1
8452	9817	1
8452	8339	1
8452	9978	1
8452	123879	1
153090	23294	1
2281	125115	1
2281	3881	1
2281	5966	1
2281	657	1
10075	23371	1
10075	6710	1
10075	27343	1
10075	8450	1
10075	56993	1
10075	8036	1
25814	2782	1
25814	132320	1
25814	2800	1
25814	145508	1
120	6196	1
120	3916	1
103910	26012	1
115	821	1
115	51651	1
23216	143884	1
23216	200081	1
23216	94121	1
23216	11178	1
23216	9119	1
23216	51552	1
23216	9610	1
23216	7125	1
140807	125115	1
140807	3881	1
140807	3860	1
140807	192666	1
140807	342574	1
140807	3868	1
140807	3886	1
140807	3861	1
140807	3882	1
140807	3872	1
27247	27141	1
27247	57414	1
27247	7290	1
1182	54927	1
1182	80331	1
3192	10565	1
3192	6814	1
3192	23548	1
3192	203	1
3192	3005	1
3192	2713	1
3192	1629	1
3192	10129	1
3192	7799	1
3192	65250	1
3192	9851	1
3192	81846	1
3192	8148	1
3192	374864	1
3192	57537	1
3192	9651	1
3192	54627	1
4868	8826	1
8826	151393	1
8826	3608	1
8826	9260	1
26012	9478	1
26012	81873	1
26012	9118	1
26012	56925	1
2011	6794	1
2011	9181	1
2011	8573	1
2011	22841	1
2011	23303	1
2011	57551	1
2011	7402	1
2011	3916	1
5906	11069	1
5906	10411	1
5906	889	1
5906	9771	1
5906	9987	1
27141	23770	1
27141	57414	1
27141	65009	1
27141	60484	1
27141	23066	1
27141	140823	1
27141	1350	1
27141	246269	1
27141	7920	1
27141	2784	1
27141	6599	1
27141	6341	1
27141	94081	1
27141	521	1
27141	9344	1
27141	9556	1
27141	51727	1
9601	1327	1
9601	4259	1
9601	3009	1
9601	56954	1
9601	253959	1
9601	84717	1
9601	3006	1
9601	3916	1
9601	55848	1
9601	51651	1
9601	9771	1
821	157922	1
821	26958	1
821	55226	1
821	57488	1
821	3482	1
821	10652	1
821	23181	1
821	4144	1
821	26049	1
821	284119	1
821	51741	1
821	93380	1
821	10424	1
821	10159	1
821	1727	1
821	9218	1
821	9217	1
821	55379	1
821	50814	1
821	8815	1
821	2150	1
821	114882	1
821	10525	1
821	6238	1
821	201595	1
821	23406	1
821	55341	1
821	53904	1
821	55700	1
821	9554	1
821	401024	1
821	23075	1
821	25782	1
821	27044	1
821	22907	1
821	115098	1
821	56851	1
821	54948	1
821	2181	1
821	9631	1
821	9342	1
821	22930	1
821	9354	1
821	1362	1
821	23592	1
821	224	1
821	23279	1
821	57122	1
821	11231	1
821	55831	1
821	54839	1
821	91978	1
821	6731	1
821	10409	1
821	1650	1
821	23155	1
821	490	1
821	25912	1
821	11261	1
821	537	1
821	64423	1
821	55852	1
821	79789	1
821	57620	1
821	53407	1
821	6185	1
821	51234	1
821	54901	1
821	23065	1
821	65992	1
821	80279	1
821	23344	1
821	81542	1
821	55255	1
821	23223	1
821	8775	1
821	9296	1
821	6170	1
821	26010	1
821	253943	1
821	91452	1
821	9789	1
821	9694	1
821	91782	1
821	92140	1
821	9352	1
821	9524	1
821	9497	1
821	85477	1
821	9276	1
821	9919	1
56886	29850	1
56886	738	1
56886	6263	1
157922	9181	1
157922	4957	1
157922	203068	1
157922	145508	1
157922	9851	1
157922	9731	1
157922	9662	1
157922	9859	1
57521	29982	1
57521	8408	1
57521	64121	1
64601	57617	1
64601	150962	1
64601	65082	1
5317	23371	1
5317	79959	1
5317	25852	1
11188	51552	1
11188	9367	1
11188	6196	1
11188	3916	1
51062	6683	1
23380	6091	1
23116	9731	1
152789	7525	1
139818	79026	1
139818	2181	1
23328	6687	1
23328	7402	1
23328	9371	1
10952	4163	1
10952	657	1
10952	55176	1
4163	54187	1
4163	200081	1
4163	148281	1
4163	27343	1
4163	5095	1
4163	79811	1
4163	9462	1
54187	6794	1
7187	8767	1
7187	152206	1
7187	51668	1
7187	9260	1
7187	9342	1
8567	9967	1
6794	27248	1
6794	1917	1
6794	23017	1
6794	57026	1
6794	54828	1
6794	23221	1
6794	57402	1
6794	6768	1
6794	8079	1
6794	51495	1
6794	7846	1
6794	7706	1
6794	54861	1
6794	8428	1
6794	7064	1
1917	23170	1
23017	22905	1
1012	3161	1
3161	9687	1
3161	118812	1
3161	3009	1
3161	8345	1
3161	6840	1
3161	9859	1
3161	9669	1
4046	9687	1
4853	6768	1
4853	6196	1
4853	3916	1
5245	54828	1
5245	6768	1
5245	54205	1
5245	302	1
5245	7223	1
5245	8938	1
11311	84376	1
11311	145508	1
11311	8411	1
11311	3916	1
54828	132320	1
54828	8481	1
54828	145508	1
54828	80262	1
6768	79026	1
200734	358	1
200734	4713	1
200734	8940	1
200734	7257	1
200734	4763	1
200734	7447	1
116442	55075	1
116442	22930	1
10529	132320	1
10529	9454	1
10529	7414	1
10529	89	1
10529	145508	1
10529	84665	1
10529	9859	1
4438	7411	1
4438	8665	1
9361	8481	1
9361	7019	1
9361	23322	1
65059	9782	1
9181	132320	1
9181	51248	1
9181	23271	1
9181	6729	1
9181	55201	1
9181	55291	1
9181	283373	1
9181	283638	1
9181	256714	1
9181	9201	1
9181	9053	1
9181	5358	1
9181	79884	1
9181	9859	1
9181	9701	1
8079	200424	1
8079	5709	1
8079	80755	1
8079	2781	1
8079	3300	1
8079	2774	1
8079	1384	1
8079	2782	1
8079	7260	1
8079	4128	1
8079	5875	1
8079	26958	1
8079	7266	1
8079	81027	1
8079	813	1
8079	9529	1
51495	10869	1
51495	2774	1
51495	4157	1
51495	5875	1
51495	122402	1
51495	4129	1
51495	55226	1
51495	7514	1
51495	3148	1
51495	81027	1
200424	80755	1
200424	9045	1
5709	80755	1
5709	7803	1
10294	55466	1
10294	94081	1
10869	80755	1
10869	9793	1
80755	2781	1
80755	2774	1
80755	1384	1
80755	2782	1
80755	10672	1
80755	7260	1
80755	4128	1
80755	55466	1
80755	122402	1
80755	8940	1
80755	9817	1
80755	81027	1
80755	8787	1
80755	9628	1
5634	5636	1
488	2150	1
488	54106	1
488	8671	1
488	54873	1
2781	8601	1
5431	51164	1
5431	8216	1
1384	8345	1
2782	2785	1
2782	55697	1
2782	29119	1
2782	112	1
2782	111	1
2782	145508	1
2782	80232	1
2782	2786	1
2782	54331	1
2782	117	1
2021	55466	1
2021	1327	1
2021	6341	1
2021	94081	1
2021	55848	1
23770	57414	1
23770	55800	1
23770	79901	1
23770	4259	1
23770	132884	1
23770	56993	1
23770	81542	1
23770	9804	1
23770	51651	1
23770	79188	1
23770	57037	1
192669	9804	1
4128	4129	1
5202	7411	1
5202	9701	1
55466	813	1
4129	57414	1
4129	116228	1
7266	8481	1
7266	51164	1
7266	9354	1
7266	9851	1
7266	132884	1
55226	6196	1
55226	8766	1
134492	9731	1
134492	132884	1
134492	91754	1
134492	57626	1
134492	633	1
134492	349667	1
23371	151056	1
23371	2173	1
23371	9666	1
23371	5966	1
23371	358	1
23371	26580	1
23371	148281	1
23371	55337	1
23371	547	1
23371	51350	1
23371	23598	1
23371	513	1
23371	30833	1
23371	3030	1
23371	7402	1
23371	57644	1
2785	2784	1
2785	59345	1
23673	23786	1
23673	93380	1
23673	493856	1
23673	51075	1
23673	90701	1
23673	9367	1
23673	80331	1
23673	9342	1
23673	3916	1
23673	9515	1
23673	50804	1
23673	64748	1
23186	132320	1
23186	9342	1
23186	9662	1
10565	116841	1
10565	400	1
116841	4259	1
116841	54923	1
116841	9804	1
3737	8514	1
3737	10447	1
3737	3745	1
4204	8339	1
4204	8338	1
4204	79718	1
288	84033	1
57488	7846	1
84300	9910	1
57532	3881	1
57532	25824	1
57532	8601	1
57532	9908	1
7525	139341	1
7525	5119	1
7525	8175	1
7525	8087	1
7525	51101	1
7525	55327	1
7525	163259	1
7525	6134	1
7525	6196	1
7525	8473	1
7525	3916	1
10100	26580	1
10100	56947	1
10100	51075	1
10100	55800	1
10100	4259	1
10100	10424	1
10100	7920	1
10100	9910	1
51185	9978	1
51185	7991	1
132320	28952	1
132320	402	1
132320	26985	1
132320	5836	1
132320	6726	1
132320	1727	1
132320	1819	1
132320	54915	1
132320	738	1
132320	11160	1
132320	387680	1
132320	23075	1
132320	55862	1
132320	22994	1
132320	477	1
132320	145508	1
132320	10097	1
132320	6742	1
132320	4836	1
132320	22933	1
132320	55857	1
132320	54939	1
132320	5862	1
132320	60412	1
132320	7798	1
132320	23597	1
132320	4677	1
132320	9567	1
132320	23078	1
132320	5357	1
132320	84886	1
132320	8723	1
132320	8895	1
132320	79187	1
132320	9859	1
132320	50804	1
132320	2584	1
132320	55610	1
132320	9761	1
132320	51031	1
132320	23412	1
56899	9610	1
10818	6196	1
1158	1159	1
1158	548596	1
1158	9722	1
8650	64398	1
8650	7037	1
8650	80331	1
8650	3916	1
10367	94081	1
4957	3281	1
4957	84260	1
4957	7082	1
4957	8481	1
4957	64599	1
4957	22994	1
4957	6840	1
4957	145508	1
4957	28981	1
4957	374654	1
4957	27327	1
4957	22933	1
4957	85379	1
4957	79848	1
4957	23094	1
4957	64793	1
4957	343099	1
4957	60412	1
4957	7798	1
4957	79598	1
4957	9851	1
4957	54839	1
4957	57584	1
4957	9662	1
4957	286077	1
4957	9414	1
4957	22998	1
4957	9825	1
4957	9859	1
4957	9118	1
4957	9685	1
4957	8653	1
4957	84461	1
54806	8481	1
54806	151963	1
54806	790	1
54806	22994	1
54806	4836	1
54806	22933	1
54806	54839	1
54806	6731	1
54806	5520	1
54806	9657	1
1728	5686	1
1500	144100	1
1500	6647	1
1500	6196	1
1500	9662	1
1500	3916	1
1277	9817	1
1277	5654	1
1277	823	1
4916	220164	1
4916	6272	1
4916	64324	1
4916	64743	1
51699	23307	1
51699	9559	1
51699	9779	1
6643	84376	1
3482	84376	1
3482	57460	1
3482	9367	1
3482	3006	1
3482	8411	1
3482	3916	1
23307	29966	1
6814	6196	1
4210	3006	1
57698	7024	1
57698	23233	1
57698	988	1
123283	6897	1
123283	80222	1
10652	6196	1
10652	3916	1
10652	9804	1
23201	64744	1
23201	553115	1
23201	22864	1
23201	84959	1
23201	22905	1
23201	23598	1
23201	55040	1
23201	54915	1
23201	79048	1
23201	6233	1
23201	80700	1
10460	55857	1
10460	8663	1
10460	115811	1
9666	9782	1
125115	143884	1
125115	9470	1
125115	3050	1
125115	3852	1
125115	3851	1
125115	1312	1
125115	358	1
125115	200081	1
125115	3849	1
125115	221	1
125115	5129	1
125115	112802	1
125115	148281	1
125115	57674	1
125115	114971	1
125115	1794	1
125115	23503	1
125115	10611	1
125115	116835	1
125115	84260	1
125115	79843	1
125115	55337	1
125115	54927	1
125115	27343	1
125115	6687	1
125115	81704	1
125115	54438	1
125115	463	1
125115	51350	1
125115	3299	1
125115	3892	1
125115	5705	1
125115	3888	1
125115	9119	1
125115	197322	1
125115	60484	1
125115	25796	1
125115	55075	1
125115	60370	1
125115	4336	1
125115	54205	1
125115	54520	1
125115	60592	1
125115	23500	1
125115	51204	1
125115	1468	1
125115	9377	1
125115	4978	1
125115	3887	1
125115	81567	1
125115	7301	1
125115	80028	1
125115	85397	1
125115	3889	1
125115	94005	1
125115	90957	1
125115	9415	1
125115	92399	1
125115	79640	1
25977	5966	1
25977	80331	1
64147	114824	1
64147	9832	1
64147	11178	1
64147	388336	1
64147	9119	1
64147	8087	1
64147	93974	1
64147	144165	1
64147	9657	1
143884	79959	1
143884	9454	1
143884	11178	1
143884	8087	1
143884	22885	1
64978	81704	1
23288	57096	1
23288	3006	1
3881	9470	1
3881	3050	1
3881	3852	1
3881	3851	1
3881	1312	1
3881	358	1
3881	200081	1
3881	3849	1
3881	221	1
3881	5129	1
3881	374454	1
3881	112802	1
3881	338785	1
3881	319101	1
3881	114971	1
3881	1794	1
3881	55698	1
3881	116835	1
3881	5318	1
3881	79843	1
3881	55337	1
3881	22864	1
3881	54438	1
3881	463	1
3881	196374	1
3881	23294	1
3881	51350	1
3881	3299	1
3881	388336	1
3881	121391	1
3881	3892	1
3881	5705	1
3881	3888	1
3881	9119	1
3881	29941	1
3881	60484	1
3881	284439	1
3881	25796	1
3881	10536	1
3881	9605	1
3881	55075	1
3881	60370	1
3881	55269	1
3881	2909	1
3881	54520	1
3881	7257	1
3881	89796	1
3881	51204	1
3881	55860	1
3881	9377	1
3881	3887	1
3881	718	1
3881	3889	1
3881	79065	1
3881	5459	1
3881	9415	1
159989	9500	1
159989	200081	1
159989	84312	1
159989	8481	1
159989	463	1
159989	7283	1
159989	22994	1
159989	145508	1
159989	5116	1
159989	85379	1
